document_id,flavor_a,flavor_b,pair_key,sentence,matched_categories,matched_terms,is_same_sentence_pair,has_positive_expression,has_negative_expression,has_taste_role_explanation,review_title,review_url
R0198,ココナッツ,バニラ,ココナッツ||バニラ,AlFakher(アルファーヘル) Vanilla(バニラ)を使ったMIX,,,False,False,False,False,AlFakher Vanilla(バニラ)レビュー,https://cloud-jp.net/alfakher-vanilla-review/
R0198,ココナッツ,バニラ,ココナッツ||バニラ,AlFakher(アルファーヘル) Vanilla(バニラ)の特徴,,,False,False,False,False,AlFakher Vanilla(バニラ)レビュー,https://cloud-jp.net/alfakher-vanilla-review/
R0198,ココナッツ,バニラ,ココナッツ||バニラ,AlFakher(アルファーヘル) Vanilla(バニラ)を使ったMIX,,,False,False,False,False,AlFakher Vanilla(バニラ)レビュー,https://cloud-jp.net/alfakher-vanilla-review/
R0198,ココナッツ,バニラ,ココナッツ||バニラ,アルファーヘルのバニラを使ったミックスには、チャイやキャラメル、メロン、ハニー、ココナッツ、ミルク、チョコレートなど甘いフレーバーとの相性は抜群です。,experience:balance|taste:sweetness|taste_role,ミックス|甘い|相性,False,False,False,True,AlFakher Vanilla(バニラ)レビュー,https://cloud-jp.net/alfakher-vanilla-review/
R0061,ライチ,レモン,ライチ||レモン,・モヒート×マウンテンフォグ×レモン – 同系統のミックスで、ライムやレモンとの相性が非常に良いです。,evaluation:positive|experience:balance|taste_role,ミックス|相性|良い,False,True,False,True,MALAKI – Mojito(モヒート),https://cloud-jp.net/malaki-mojito/
R0061,ライチ,レモン,ライチ||レモン,・モヒート×スイカ×ライチ – 甘スッキリフルーツとのミックスがモヒートとの相性抜群です。,experience:balance|taste_role,ミックス|相性,False,False,False,True,MALAKI – Mojito(モヒート),https://cloud-jp.net/malaki-mojito/
R0064,ライチ,レモン,ライチ||レモン,・ミント×レモン×ライチ – ミントの幅の広さを考え、あえて王道に近いミックスを選びました。,taste_role,ミックス,True,False,False,True,MALAKI – Mint(ミント),https://cloud-jp.net/malaki-mint/
R0120,ライム,レモン,ライム||レモン,DozajのTangerine、Lime、Lemonあたりですね。,,,True,False,False,False,DOZAJ – Marshall(マーシャル)レビュー,https://cloud-jp.net/dozaj-marshall/
R0170,ライム,レモン,ライム||レモン,・【旬-SHUN-】 LEMON(30%)　＋　【旬-SHUN-】MINT(30%) ＋　【AZURE】LIME(40%),,,True,False,False,False,旬-SHUN- LEMON,https://cloud-jp.net/shun-lemon/
R0170,ライム,レモン,ライム||レモン,・【旬-SHUN-】 LEMON(20%)　＋　【AZURE】MEXICOLA (50%) ＋　【AZURE】LIME(30%),,,True,False,False,False,旬-SHUN- LEMON,https://cloud-jp.net/shun-lemon/
R0166,ペア,ミルク,ペア||ミルク,”PEAR”のレビュー,,,False,False,False,False,旬-SHUN- PEAR,https://cloud-jp.net/shun-pear/
R0166,ペア,ミルク,ペア||ミルク,”PEAR”の味,,,False,False,False,False,旬-SHUN- PEAR,https://cloud-jp.net/shun-pear/
R0166,ペア,ミルク,ペア||ミルク,“PEAR”の煙,experience:smoke,煙,False,False,False,False,旬-SHUN- PEAR,https://cloud-jp.net/shun-pear/
R0166,ペア,ミルク,ペア||ミルク,“PEAR”で作るとき,,,False,False,False,False,旬-SHUN- PEAR,https://cloud-jp.net/shun-pear/
R0166,ペア,ミルク,ペア||ミルク,“PEAR”を使ったおすすめミックス,evaluation:positive|taste_role,おすすめ|ミックス,False,True,False,True,旬-SHUN- PEAR,https://cloud-jp.net/shun-pear/
R0166,ペア,ミルク,ペア||ミルク,”PEAR”のレビュー,,,False,False,False,False,旬-SHUN- PEAR,https://cloud-jp.net/shun-pear/
R0166,ペア,ミルク,ペア||ミルク,”PEAR”の味,,,False,False,False,False,旬-SHUN- PEAR,https://cloud-jp.net/shun-pear/
R0166,ペア,ミルク,ペア||ミルク,“PEAR”の煙,experience:smoke,煙,False,False,False,False,旬-SHUN- PEAR,https://cloud-jp.net/shun-pear/
R0166,ペア,ミルク,ペア||ミルク,“PEAR”で作るとき,,,False,False,False,False,旬-SHUN- PEAR,https://cloud-jp.net/shun-pear/
R0166,ペア,ミルク,ペア||ミルク,PEARを作る際は、立ち上げでフラットタイプの炭を３つ使用しましたが、焦げることなく吸うことができます。,,,False,False,False,False,旬-SHUN- PEAR,https://cloud-jp.net/shun-pear/
R0166,ペア,ミルク,ペア||ミルク,“PEAR”を使ったおすすめミックス,evaluation:positive|taste_role,おすすめ|ミックス,False,True,False,True,旬-SHUN- PEAR,https://cloud-jp.net/shun-pear/
R0166,ペア,ミルク,ペア||ミルク,・【旬-shun-】ペアー(40%)・【Debaj】ミルク(30%)・【AlFakher】バニラ(30%),,,False,False,False,False,旬-SHUN- PEAR,https://cloud-jp.net/shun-pear/
R0196,ペア,ミルク,ペア||ミルク,Pear Chill,,,False,False,False,False,個人的におすすめなSocialSmokeのフレーバー5選,https://cloud-jp.net/ss-recommended/
R0196,ペア,ミルク,ペア||ミルク,Hong Kong Milk Tea,,,False,False,False,False,個人的におすすめなSocialSmokeのフレーバー5選,https://cloud-jp.net/ss-recommended/
R0196,ペア,ミルク,ペア||ミルク,Pear Chill,,,False,False,False,False,個人的におすすめなSocialSmokeのフレーバー5選,https://cloud-jp.net/ss-recommended/
R0196,ペア,ミルク,ペア||ミルク,Hong Kong Milk Tea,,,False,False,False,False,個人的におすすめなSocialSmokeのフレーバー5選,https://cloud-jp.net/ss-recommended/
R0047,ミント,ライチ,ミント||ライチ,MALAKI – Grape Mint(グレープミント)の特徴,,,False,False,False,False,MALAKI – Grape Mint(グレープミント),https://cloud-jp.net/malaki-grapemint/
R0047,ミント,ライチ,ミント||ライチ,MALAKI – Grape Mint(グレープミント)のおすすめミックス,evaluation:positive|taste_role,おすすめ|ミックス,False,True,False,True,MALAKI – Grape Mint(グレープミント),https://cloud-jp.net/malaki-grapemint/
R0047,ミント,ライチ,ミント||ライチ,MALAKI – Grape Mint(グレープミント)の特徴,,,False,False,False,False,MALAKI – Grape Mint(グレープミント),https://cloud-jp.net/malaki-grapemint/
R0047,ミント,ライチ,ミント||ライチ,MALAKI – Grape Mint(グレープミント)のおすすめミックス,evaluation:positive|taste_role,おすすめ|ミックス,False,True,False,True,MALAKI – Grape Mint(グレープミント),https://cloud-jp.net/malaki-grapemint/
R0047,ミント,ライチ,ミント||ライチ,・グレープミント×ジャスミン×ライチ – 華やかな香りを楽しむミックスです。,experience:aroma|taste_role,ミックス|香り,False,False,False,True,MALAKI – Grape Mint(グレープミント),https://cloud-jp.net/malaki-grapemint/
R0047,ミント,ライチ,ミント||ライチ,MALAKI – Grape Mint(グレープミント)はCLOUD SHOPにてご購入いただけます！,,,False,False,False,False,MALAKI – Grape Mint(グレープミント),https://cloud-jp.net/malaki-grapemint/
R0064,ミント,ライチ,ミント||ライチ,・ミント×レモン×ライチ – ミントの幅の広さを考え、あえて王道に近いミックスを選びました。,taste_role,ミックス,True,False,False,True,MALAKI – Mint(ミント),https://cloud-jp.net/malaki-mint/
R0096,ハニー,マンゴー,ハニー||マンゴー,Tabu Mango(マンゴー)の特徴,,,False,False,False,False,Tabu – Mango(マンゴー)レビュー,https://cloud-jp.net/tabu-mango/
R0096,ハニー,マンゴー,ハニー||マンゴー,Tabu Mango(マンゴー)のおすすめミックス・組み合わせ,evaluation:positive|taste_role,おすすめ|ミックス|組み合わせ,False,True,False,True,Tabu – Mango(マンゴー)レビュー,https://cloud-jp.net/tabu-mango/
R0096,ハニー,マンゴー,ハニー||マンゴー,Tabu Mango(マンゴー)の特徴,,,False,False,False,False,Tabu – Mango(マンゴー)レビュー,https://cloud-jp.net/tabu-mango/
R0096,ハニー,マンゴー,ハニー||マンゴー,ただし、マンゴー特有の独特な香りは十分に再現されており、マンゴーが苦手な方は吸えないかもしれません。,experience:aroma,香り,False,False,False,False,Tabu – Mango(マンゴー)レビュー,https://cloud-jp.net/tabu-mango/
R0096,ハニー,マンゴー,ハニー||マンゴー,中盤あたりに入ると、マンゴーの独特な香りに甘味が乗り、煙の濃厚さ、ジューシーさが増します。,experience:aroma|experience:smoke|taste:fruity|taste:richness,ジューシー|濃厚|煙|香り,False,False,False,False,Tabu – Mango(マンゴー)レビュー,https://cloud-jp.net/tabu-mango/
R0096,ハニー,マンゴー,ハニー||マンゴー,Tabu Mango(マンゴー)のおすすめミックス・組み合わせ,evaluation:positive|taste_role,おすすめ|ミックス|組み合わせ,False,True,False,True,Tabu – Mango(マンゴー)レビュー,https://cloud-jp.net/tabu-mango/
R0096,ハニー,マンゴー,ハニー||マンゴー,他にも、ココナッツやミルク、ハニーなどの甘い系のフレーバーと合わせてマンゴージュースのような味わいのミックスにするのもおすすめです！,evaluation:positive|taste:sweetness|taste_role,おすすめ|ミックス|甘い,False,True,False,True,Tabu – Mango(マンゴー)レビュー,https://cloud-jp.net/tabu-mango/
R0096,ハニー,マンゴー,ハニー||マンゴー,Tabu(タブ) – Mango(マンゴー)はCLOUD SHOPにてご購入いただけます！,,,False,False,False,False,Tabu – Mango(マンゴー)レビュー,https://cloud-jp.net/tabu-mango/
R0105,ハニー,マンゴー,ハニー||マンゴー,Tabuのバナナを使ったおすすめのミックスには、バナナの甘さを生かしてミルクやバニラ、シナモン、チョコ、キャラメル、ハニーなどをミックスしたバナナジュースのようなミックスがおすすめです。,evaluation:positive|taste_role,おすすめ|ミックス,False,True,False,True,Tabu – Banana(バナナ)レビュー,https://cloud-jp.net/tabu-banana/
R0105,ハニー,マンゴー,ハニー||マンゴー,また、マンゴーやパッションフルーツ、グアバなどとミックスして南国風トロピカルミックスもおすすめです！,evaluation:positive|taste_role,おすすめ|ミックス,False,True,False,True,Tabu – Banana(バナナ)レビュー,https://cloud-jp.net/tabu-banana/
R0021,バニラ,ブルーベリー,バニラ||ブルーベリー,また、”Premium+ Colorful”には、”Orange Tobacco(オレンジタバコ)”、”Green tobacco(グリーンタバコ)”、”Blue Tobacco(ブルータバコ)”の３種類があり、それぞれオレンジ、ミント、ブルーベリーのオリジナルフルーツエキスを使用することでそれぞれのカラーに着色されています。,,,False,False,False,False,Oduman blend – Choco Orange（チョコオレンジ） フレーバーレビュー・ミックス,https://cloud-jp.net/odumanblend-chocoorange/
R0021,バニラ,ブルーベリー,バニラ||ブルーベリー,チョコオレンジ × ブラウニー × バニラ – 大人なスイーツに寄せたミックス。,taste_role,ミックス,False,False,False,True,Oduman blend – Choco Orange（チョコオレンジ） フレーバーレビュー・ミックス,https://cloud-jp.net/odumanblend-chocoorange/
R0052,バニラ,ブルーベリー,バニラ||ブルーベリー,・ブルークラウド×ミントクリーム×バニラ – ブルーベリーのお菓子屋シェイクのようなミックスです。,taste_role,ミックス,True,False,False,True,MALAKI – Blue Cloud(ブルークラウド),https://cloud-jp.net/malaki-bluecloud/
R0140,キャラメル,ミルク,キャラメル||ミルク,また、バニラ、キャラメル、ミルク、チョコでもったり甘々にしてもいいですし、意外なところでいうとグレープやベリー系統のフレーバーとの相性もいいです。,experience:balance|taste_role,相性,True,False,False,True,DOZAJ – Cappuccino(カプチーノ)レビュー,https://cloud-jp.net/dozaj-cappccino/
R0152,キャラメル,ミルク,キャラメル||ミルク,・ヘーゼルナッツ、キャラメル、ミルク キャラメルでぐっとお菓子寄りに、ほんのりミルクを添えて。,,,True,False,False,False,DOZAJ – HazelNut(ヘーゼルナッツ)レビュー,https://cloud-jp.net/dozaj-hazelnut/
R0210,グレープフルーツ,ミント,グレープフルーツ||ミント,Social Smoke Lime(ライム)を使ったMIXには、さっぱり系ではレモンやスイカ、オレンジ、ミント、グレープフルーツ、それ以外でもダブルアップルやハニー、アイススパイシーコーラ、ジンジャエールなど、幅広く活躍するフレーバーなので一度お試しあれ！,experience:coolness|taste:spicy,さっぱり|スパイシー,True,False,False,False,Social Smoke Lime(ライム)レビュー,https://cloud-jp.net/socialsmoke-lime-review/
R0219,グレープフルーツ,ミント,グレープフルーツ||ミント,様々なブランドが数多くのフレーバーを展開している中でも、AlFakherのGrapeFruit with Mint(グレープフルーツミント)は誰もが認める定番といえます。,,,True,False,False,False,AlFakher GrapeFruit with Mintレビュー,https://cloud-jp.net/alfakher-grapefruitwithmint-review/
R0105,ハニー,バナナ,ハニー||バナナ,tabu Banana(バナナ)の特徴,,,False,False,False,False,Tabu – Banana(バナナ)レビュー,https://cloud-jp.net/tabu-banana/
R0105,ハニー,バナナ,ハニー||バナナ,tabu Banana(バナナ)のおすすめミックス・組み合わせ,evaluation:positive|taste_role,おすすめ|ミックス|組み合わせ,False,True,False,True,Tabu – Banana(バナナ)レビュー,https://cloud-jp.net/tabu-banana/
R0105,ハニー,バナナ,ハニー||バナナ,tabu Banana(バナナ)の特徴,,,False,False,False,False,Tabu – Banana(バナナ)レビュー,https://cloud-jp.net/tabu-banana/
R0105,ハニー,バナナ,ハニー||バナナ,tabu Banana(バナナ)のおすすめミックス・組み合わせ,evaluation:positive|taste_role,おすすめ|ミックス|組み合わせ,False,True,False,True,Tabu – Banana(バナナ)レビュー,https://cloud-jp.net/tabu-banana/
R0105,ハニー,バナナ,ハニー||バナナ,Tabuのバナナを使ったおすすめのミックスには、バナナの甘さを生かしてミルクやバニラ、シナモン、チョコ、キャラメル、ハニーなどをミックスしたバナナジュースのようなミックスがおすすめです。,evaluation:positive|taste_role,おすすめ|ミックス,False,True,False,True,Tabu – Banana(バナナ)レビュー,https://cloud-jp.net/tabu-banana/
R0105,ハニー,バナナ,ハニー||バナナ,Tabu(タブ) – Banana(バナナ)はCLOUD SHOPにてご購入いただけます！,,,False,False,False,False,Tabu – Banana(バナナ)レビュー,https://cloud-jp.net/tabu-banana/
R0106,ハニー,バナナ,ハニー||バナナ,Tabu メロンを使ったおすすめのミックスは、ミルクや香港ミルクティー、バニラ、バナナ、ハニーなどでメロンジュースのような甘いミックスにしたり、,evaluation:positive|taste:sweetness|taste_role,おすすめ|ミックス|甘い,True,True,False,True,Tabu – Melon(メロン)レビュー,https://cloud-jp.net/tabu-melon/
R0106,バニラ,メロン,バニラ||メロン,tabu Melon(メロン)の特徴,,,False,False,False,False,Tabu – Melon(メロン)レビュー,https://cloud-jp.net/tabu-melon/
R0106,バニラ,メロン,バニラ||メロン,tabu Melon(メロン)のおすすめミックス・組み合わせ,evaluation:positive|taste_role,おすすめ|ミックス|組み合わせ,False,True,False,True,Tabu – Melon(メロン)レビュー,https://cloud-jp.net/tabu-melon/
R0106,バニラ,メロン,バニラ||メロン,tabu Melon(メロン)の特徴,,,False,False,False,False,Tabu – Melon(メロン)レビュー,https://cloud-jp.net/tabu-melon/
R0106,バニラ,メロン,バニラ||メロン,tabu Melon(メロン)のおすすめミックス・組み合わせ,evaluation:positive|taste_role,おすすめ|ミックス|組み合わせ,False,True,False,True,Tabu – Melon(メロン)レビュー,https://cloud-jp.net/tabu-melon/
R0106,バニラ,メロン,バニラ||メロン,Tabu メロンを使ったおすすめのミックスは、ミルクや香港ミルクティー、バニラ、バナナ、ハニーなどでメロンジュースのような甘いミックスにしたり、,evaluation:positive|taste:sweetness|taste_role,おすすめ|ミックス|甘い,False,True,False,True,Tabu – Melon(メロン)レビュー,https://cloud-jp.net/tabu-melon/
R0106,バニラ,メロン,バニラ||メロン,Tabu(タブ) – Melon(メロン)はCLOUD SHOPにてご購入いただけます！,,,False,False,False,False,Tabu – Melon(メロン)レビュー,https://cloud-jp.net/tabu-melon/
R0198,バニラ,メロン,バニラ||メロン,AlFakher(アルファーヘル)のVanilla(バニラ)のレビューです。,,,False,False,False,False,AlFakher Vanilla(バニラ)レビュー,https://cloud-jp.net/alfakher-vanilla-review/
R0198,バニラ,メロン,バニラ||メロン,AlFakher(アルファーヘル) Vanilla(バニラ)の特徴,,,False,False,False,False,AlFakher Vanilla(バニラ)レビュー,https://cloud-jp.net/alfakher-vanilla-review/
R0198,バニラ,メロン,バニラ||メロン,AlFakher(アルファーヘル) Vanilla(バニラ)を使ったMIX,,,False,False,False,False,AlFakher Vanilla(バニラ)レビュー,https://cloud-jp.net/alfakher-vanilla-review/
R0198,バニラ,メロン,バニラ||メロン,AlFakher(アルファーヘル) Vanilla(バニラ)の特徴,,,False,False,False,False,AlFakher Vanilla(バニラ)レビュー,https://cloud-jp.net/alfakher-vanilla-review/
R0198,バニラ,メロン,バニラ||メロン,AlFakher(アルファーヘル) Vanilla(バニラ)を使ったMIX,,,False,False,False,False,AlFakher Vanilla(バニラ)レビュー,https://cloud-jp.net/alfakher-vanilla-review/
R0198,バニラ,メロン,バニラ||メロン,アルファーヘルのバニラを使ったミックスには、チャイやキャラメル、メロン、ハニー、ココナッツ、ミルク、チョコレートなど甘いフレーバーとの相性は抜群です。,experience:balance|taste:sweetness|taste_role,ミックス|甘い|相性,False,False,False,True,AlFakher Vanilla(バニラ)レビュー,https://cloud-jp.net/alfakher-vanilla-review/
R0021,ブルーベリー,ミント,ブルーベリー||ミント,また、”Premium+ Colorful”には、”Orange Tobacco(オレンジタバコ)”、”Green tobacco(グリーンタバコ)”、”Blue Tobacco(ブルータバコ)”の３種類があり、それぞれオレンジ、ミント、ブルーベリーのオリジナルフルーツエキスを使用することでそれぞれのカラーに着色されています。,,,True,False,False,False,Oduman blend – Choco Orange（チョコオレンジ） フレーバーレビュー・ミックス,https://cloud-jp.net/odumanblend-chocoorange/
R0160,ブルーベリー,ミント,ブルーベリー||ミント,清涼感はAF BlueberryMintより強い。,experience:coolness|experience:heaviness,強い|清涼感,True,False,False,False,TROY – SPECIAL BLUEBERRY(スペシャルブルーベリー)レビュー,https://cloud-jp.net/troy-specialblueberry/
R0152,シナモン,ミルク,シナモン||ミルク,・ヘーゼルナッツ、シナモン、バニラ ヘーゼルナッツとシナモンの上品な香りを楽しむミックス。,experience:aroma|taste_role,ミックス|香り,False,False,False,True,DOZAJ – HazelNut(ヘーゼルナッツ)レビュー,https://cloud-jp.net/dozaj-hazelnut/
R0152,シナモン,ミルク,シナモン||ミルク,・ヘーゼルナッツ、キャラメル、ミルク キャラメルでぐっとお菓子寄りに、ほんのりミルクを添えて。,,,False,False,False,False,DOZAJ – HazelNut(ヘーゼルナッツ)レビュー,https://cloud-jp.net/dozaj-hazelnut/
R0212,シナモン,ミルク,シナモン||ミルク,Debaj(デバジ) Cardamom Milk(カルダモンミルク)のレビューです。,,,False,False,False,False,Debaj Cardamom Milk(カルダモンミルク)レビュー,https://cloud-jp.net/debaj-cardamommilk-review/
R0212,シナモン,ミルク,シナモン||ミルク,Debaj Cardamom Milkの特徴,,,False,False,False,False,Debaj Cardamom Milk(カルダモンミルク)レビュー,https://cloud-jp.net/debaj-cardamommilk-review/
R0212,シナモン,ミルク,シナモン||ミルク,Debaj Cardamom Milkを使ったMIX,,,False,False,False,False,Debaj Cardamom Milk(カルダモンミルク)レビュー,https://cloud-jp.net/debaj-cardamommilk-review/
R0212,シナモン,ミルク,シナモン||ミルク,Debaj Cardamom Milkの特徴,,,False,False,False,False,Debaj Cardamom Milk(カルダモンミルク)レビュー,https://cloud-jp.net/debaj-cardamommilk-review/
R0212,シナモン,ミルク,シナモン||ミルク,Debaj Cardamom Milkを使ったMIX,,,False,False,False,False,Debaj Cardamom Milk(カルダモンミルク)レビュー,https://cloud-jp.net/debaj-cardamommilk-review/
R0212,シナモン,ミルク,シナモン||ミルク,Debaj Cardamom Milkを使ったおすすめのミックスには、キャラメルやミルクティー、メロン、チャイなどミルクの甘い香りを活かしたMIXがおすすめです。,evaluation:positive|experience:aroma|taste:sweetness|taste_role,おすすめ|ミックス|甘い|香り,False,True,False,True,Debaj Cardamom Milk(カルダモンミルク)レビュー,https://cloud-jp.net/debaj-cardamommilk-review/
R0212,シナモン,ミルク,シナモン||ミルク,その他にも、カルダモンを活かしてパンラズナやヒノキ、カルダモン、シナモン、ラベンダーなどもおすすめです。,evaluation:positive,おすすめ,False,True,False,False,Debaj Cardamom Milk(カルダモンミルク)レビュー,https://cloud-jp.net/debaj-cardamommilk-review/
R0106,バナナ,バニラ,バナナ||バニラ,Tabu メロンを使ったおすすめのミックスは、ミルクや香港ミルクティー、バニラ、バナナ、ハニーなどでメロンジュースのような甘いミックスにしたり、,evaluation:positive|taste:sweetness|taste_role,おすすめ|ミックス|甘い,True,True,False,True,Tabu – Melon(メロン)レビュー,https://cloud-jp.net/tabu-melon/
R0155,バナナ,バニラ,バナナ||バニラ,ミックスに関して、ビターさを出してあげるのであればYa LaylのCoffeeやDookahのCoffeeあたり、甘みを足すのであればAl fakherのVanillaやSocial SmokeのDulce de leche、AzureのChocolate Cakeあたりが鉄板かと思います。,taste:bitterness|taste_role,ビター|ミックス|足す,False,False,False,True,TROY – CAPPUCCINO(カプチーノ)レビュー,https://cloud-jp.net/troy-cappuccino/
R0155,バナナ,バニラ,バナナ||バニラ,フルーツ系であればAl FakherのCherryやSocial SmokeのBanana Fosterとのミックスをおすすめします。,evaluation:positive|taste_role,おすすめ|ミックス,False,True,False,True,TROY – CAPPUCCINO(カプチーノ)レビュー,https://cloud-jp.net/troy-cappuccino/
R0120,オレンジ,レモン,オレンジ||レモン,公式によると、ブラウニー、オレンジ、クリームの香りだそうです。,experience:aroma,香り,False,False,False,False,DOZAJ – Marshall(マーシャル)レビュー,https://cloud-jp.net/dozaj-marshall/
R0120,オレンジ,レモン,オレンジ||レモン,DozajのTangerine、Lime、Lemonあたりですね。,,,False,False,False,False,DOZAJ – Marshall(マーシャル)レビュー,https://cloud-jp.net/dozaj-marshall/
R0120,オレンジ,レモン,オレンジ||レモン,Pink Lemonadeはあんまりかもしれません。,,,False,False,False,False,DOZAJ – Marshall(マーシャル)レビュー,https://cloud-jp.net/dozaj-marshall/
R0205,オレンジ,レモン,オレンジ||レモン,Social Smoke Pear Chill(ペアーチル)は単体でさっぱりした味わいを楽しめるので、同系統でMIXするならグアバ、オレンジ、モヒート、レモン、シトラスティー。,experience:coolness|taste:acidity,さっぱり|シトラス,True,False,False,False,Social Smoke Pear Chill(ペアーチル)レビュー,https://cloud-jp.net/socialsmoke-pearchill-review/
R0143,ベリー,レモン,ベリー||レモン,Black Currantは別名カシスと呼ばれ、ベリーの一種です。,,,False,False,False,False,DOZAJ – Black Currant(ブラックカラント)レビュー,https://cloud-jp.net/dozaj-blackcurrant/
R0143,ベリー,レモン,ベリー||レモン,煙の質感として、喉にひっかかることはありませんが、ベリー、カシス系特有の重たさみたいなものを感じます。,experience:smoke,煙,False,False,False,False,DOZAJ – Black Currant(ブラックカラント)レビュー,https://cloud-jp.net/dozaj-blackcurrant/
R0143,ベリー,レモン,ベリー||レモン,フルーツ系はプラム、レモン、ザクロあたりが間違いないんじゃないかと思います。,,,False,False,False,False,DOZAJ – Black Currant(ブラックカラント)レビュー,https://cloud-jp.net/dozaj-blackcurrant/
R0209,ベリー,レモン,ベリー||レモン,ベリー系やマウンテンフォグ、ホワイトグミベア、レモン、ライムなどがおすすめです。,evaluation:positive,おすすめ,True,True,False,False,Social Smoke Grape Chill(グレープチル)レビュー,https://cloud-jp.net/socialsmoke-grapechill-review/
R0044,ベリー,ミント,ベリー||ミント,・ベリー×ブルーヘブン×ミント – ベリーの甘酸っぱさ、ブルーヘブンのすっきりとした酸味・甘み・清涼感、そしてミントの清涼感の調和を楽しむミックスです。,experience:balance|experience:coolness|taste:acidity|taste_role,ミックス|清涼感|調和|酸味,True,False,False,True,MALAKI – Berry(ベリー),https://cloud-jp.net/malaki-berry/
R0160,ベリー,ミント,ベリー||ミント,こちらの記事では、TROY(トロイ)のSpecial Blueberry(スペシャルブルーベリー)のフレーバーレビューをご紹介します。,,,False,False,False,False,TROY – SPECIAL BLUEBERRY(スペシャルブルーベリー)レビュー,https://cloud-jp.net/troy-specialblueberry/
R0160,ベリー,ミント,ベリー||ミント,清涼感はAF BlueberryMintより強い。,experience:coolness|experience:heaviness,強い|清涼感,False,False,False,False,TROY – SPECIAL BLUEBERRY(スペシャルブルーベリー)レビュー,https://cloud-jp.net/troy-specialblueberry/
R0160,ベリー,ミント,ベリー||ミント,お菓子系のケミカルさがあるようなブルーベリーとは違い、中東系ブルーベリーに見られるようなシンプルなブルーベリーの味わい。,,,False,False,False,False,TROY – SPECIAL BLUEBERRY(スペシャルブルーベリー)レビュー,https://cloud-jp.net/troy-specialblueberry/
R0160,ベリー,ミント,ベリー||ミント,濃厚なブルーベリーの甘味というよりは、清涼感も相まって全体として爽やかな香りにまとまっている。,experience:aroma|experience:coolness|taste:richness,清涼感|濃厚|爽やか|香り,False,False,False,False,TROY – SPECIAL BLUEBERRY(スペシャルブルーベリー)レビュー,https://cloud-jp.net/troy-specialblueberry/
R0160,ベリー,ミント,ベリー||ミント,高温帯になるとブルーベリーの甘味が飛ぶ印象があるので、低音でじっくり味を出すのがおすすめ。,evaluation:positive|taste_role,おすすめ|出す,False,True,False,True,TROY – SPECIAL BLUEBERRY(スペシャルブルーベリー)レビュー,https://cloud-jp.net/troy-specialblueberry/
R0160,ベリー,ミント,ベリー||ミント,TROY(トロイ) – SPECIAL BLUEBERRY(スペシャルブルーベリー)はCLOUD SHOPにてご購入いただけます！,,,False,False,False,False,TROY – SPECIAL BLUEBERRY(スペシャルブルーベリー)レビュー,https://cloud-jp.net/troy-specialblueberry/
R0021,バニラ,ミント,バニラ||ミント,また、”Premium+ Colorful”には、”Orange Tobacco(オレンジタバコ)”、”Green tobacco(グリーンタバコ)”、”Blue Tobacco(ブルータバコ)”の３種類があり、それぞれオレンジ、ミント、ブルーベリーのオリジナルフルーツエキスを使用することでそれぞれのカラーに着色されています。,,,False,False,False,False,Oduman blend – Choco Orange（チョコオレンジ） フレーバーレビュー・ミックス,https://cloud-jp.net/odumanblend-chocoorange/
R0021,バニラ,ミント,バニラ||ミント,チョコオレンジ × ブラウニー × バニラ – 大人なスイーツに寄せたミックス。,taste_role,ミックス,False,False,False,True,Oduman blend – Choco Orange（チョコオレンジ） フレーバーレビュー・ミックス,https://cloud-jp.net/odumanblend-chocoorange/
R0041,バニラ,ミント,バニラ||ミント,MALAKI – Double Apple Mint(ダブルアップルミント)の特徴,,,False,False,False,False,MALAKI – Double Apple Mint(ダブルアップルミント),https://cloud-jp.net/malaki-doubleapplemint/
R0041,バニラ,ミント,バニラ||ミント,MALAKI – Double Apple Mint(ダブルアップルミント)のおすすめミックス,evaluation:positive|taste_role,おすすめ|ミックス,False,True,False,True,MALAKI – Double Apple Mint(ダブルアップルミント),https://cloud-jp.net/malaki-doubleapplemint/
R0041,バニラ,ミント,バニラ||ミント,MALAKI – Double Apple Mint(ダブルアップルミント)の特徴,,,False,False,False,False,MALAKI – Double Apple Mint(ダブルアップルミント),https://cloud-jp.net/malaki-doubleapplemint/
R0041,バニラ,ミント,バニラ||ミント,MALAKI – Double Apple Mint(ダブルアップルミント)のおすすめミックス,evaluation:positive|taste_role,おすすめ|ミックス,False,True,False,True,MALAKI – Double Apple Mint(ダブルアップルミント),https://cloud-jp.net/malaki-doubleapplemint/
R0041,バニラ,ミント,バニラ||ミント,・ダブルアップルミント×バニラ×ゴールデンデリシャスアップル – リンゴのスムージー風に、甘さを活かしつつミントの清涼感でまとめるミックスです。,experience:coolness|taste_role,まとめる|ミックス|清涼感,False,False,False,True,MALAKI – Double Apple Mint(ダブルアップルミント),https://cloud-jp.net/malaki-doubleapplemint/
R0041,バニラ,ミント,バニラ||ミント,MALAKI – Double Apple Mint(ダブルアップルミント)はCLOUD SHOPにてご購入いただけます！,,,False,False,False,False,MALAKI – Double Apple Mint(ダブルアップルミント),https://cloud-jp.net/malaki-doubleapplemint/
R0117,ベリー,ミルク,ベリー||ミルク,ベリー系以外にも舌をこらしてみると、パインやバナナっぽさも感じます。,,,False,False,False,False,DOZAJ – The Bad(ザバッド)レビュー,https://cloud-jp.net/dozaj-thebad/
